mcl1	mcl3	mcl5	ortho_group	species	gene_id	desc	symbol	Transcription Factor Family	Gene Symbol	Gene Name	Also Known As	Source Material for Membership
6443	12672	15265	OG0000775	fly	FBgn0004379	Kinesin-like protein at 67A	Klp67A					
6447	12676	15269	OG0003082	fly	FBgn0026160	tonalli	tna					
6450	12679	15272	OG0006974	fly	FBgn0033845	mars	mars					
6454	12683	15276	OG0008793	fly	FBgn0085428	NADPH oxidase	Nox					
6464	12699	15292	OG0008567	fly	FBgn0261016	closca	clos					
6471	12708	15301	OG0016897	fly	FBgn0033926	Activity-regulated cytoskeleton associated protein 1	Arc1					
6471	12708	15301	OG0016897	fly	FBgn0033928	Arc2	Arc2					
6472	12709	15302	OG0008577	fly	FBgn0035475		CG10866					
6477	12714	15307	OG0002763	fly	FBgn0087039	SECIS-binding protein 2	Sbp2					
6480	12717	15310	OG0008698	fly	FBgn0034745		CG4329					
6481	12718	15311	OG0009208	fly	FBgn0024251	bobby sox	bbx	HIGH MOBILITY GROUP BOX TRANSCRIPTION FACTORS	bbx	bobby sox		(Pfreundt et al., 2010)
6486	12724	15317	OG0003186	fly	FBgn0030685	GTPase regulator associated with FAK	Graf					
6490	12731	15324	OG0027058	fly	FBgn0028746		CG18508					
6491	12732	15325	OG0008595	fly	FBgn0035393		CG16753					
6497	12738	15331	OG0004869	fly	FBgn0020887	Su(z)12	Su(z)12					
6500	12741	15334	OG0008601	fly	FBgn0027507		CG1344					
6506	12747	15341	OG0013696	fly	FBgn0027343	frizzled 3	fz3					
6506	12747	15341	OG0013696	fly	FBgn0040365		CG14628					
6506	12747	15341	OG0013696	fly	FBgn0042146		CG18823					
6507	12748	15342	OG0008893	fly	FBgn0036814		CG14073					
6510	12751	15345	OG0001833	fly	FBgn0003520	staufen	stau					
6511	12752	15346	OG0000472	fly	FBgn0034013	unc-5	unc-5					
6515	12756	15350	OG0005138	fly	FBgn0027602		CG8611					
6520	12762	15356	OG0004219	fly	FBgn0035968	Solute carrier family 45 member 1	Slc45-1					
6520	12762	15356	OG0004219	fly	FBgn0267429	loss of visual transmission	lovit					
6524	12767	15361	OG0008612	fly	FBgn0039461		CG5500					
6526	12769	15363	OG0003523	fly	FBgn0033889		CG6701					
6526	12769	15363	OG0003523	fly	FBgn0041164	armitage	armi					
6530	12773	15367	OG0008622	fly	FBgn0038490		CG5285					
6534	12779	15373	OG0008630	fly	FBgn0028648	mitochondrial ribosomal protein L50	mRpL50					
6536	12781	15375	OG0008640	fly	FBgn0023180	Origin recognition complex subunit 6	Orc6					
6544	12791	15386	OG0008650	fly	FBgn0052685	ZAP3	ZAP3					
6547	12794	15389	OG0008659	fly	FBgn0031040		CG14210					
6549	12797	15392	OG0001319	fly	FBgn0026418	Hsc70Cb	Hsc70Cb					
6552	12800	15395	OG0008664	fly	FBgn0037777		CG11722					
6553	12801	15396	OG0006036	fly	FBgn0039877	Methylcrotonoyl-CoA carboxylase 1	Mccc1					
6556	12806	15401	OG0008672	fly	FBgn0030876		CG6762					
6558	12808	15403	OG0008675	fly	FBgn0259717		CG42371					
6561	12811	15406	OG0008677	fly	FBgn0027866		CG9776					
6562	12812	15407	OG0008679	fly	FBgn0036932		CG14184					
6564	12814	15409	OG0013642	fly	FBgn0052406	PVR adaptor protein	PVRAP					
6567	12820	15415	OG0008690	fly	FBgn0039870		CG1896					
6568	12821	15416	OG0008114	fly	FBgn0036451	Helicase with zinc finger	Helz					
6573	12826	15421	OG0008702	fly	FBgn0032446	Intraflagellar transport 43	IFT43					
6579	12832	15428	OG0008712	fly	FBgn0033467	Pdrg1 prefoldin-like subunit	Pdrg1					
6582	12836	15432	OG0008716	fly	FBgn0052638		CG32638					
6585	12839	15435	OG0008723	fly	FBgn0259832		CG34229					
6587	12841	15437	OG0008733	fly	FBgn0028375	heixuedian	heix					
6600	12854	15451	OG0008761	fly	FBgn0030474		CG15747					
6601	12855	15452	OG0002550	fly	FBgn0000542	echinus	ec					
6604	12858	15455	OG0008763	fly	FBgn0033392		CG8027					
6612	12867	15464	OG0008776	fly	FBgn0040786		CG14104					
6616	12871	15468	OG0002818	fly	FBgn0034985		CG3328					
6617	12872	15469	OG0008781	fly	FBgn0030839		CG5613					
6625	12882	15479	OG0008795	fly	FBgn0033566		CG18004					
6629	12886	15483	OG0008802	fly	FBgn0032703		CG10343					
6631	12888	15485	OG0026532	fly	FBgn0086358	TAK1-associated binding protein 2	Tab2					
6635	12892	15489	OG0008816	fly	FBgn0038531		CG14325					
6637	12895	15492	OG0008820	fly	FBgn0036846	Misexpression suppressor of ras 6	MESR6					
6638	12896	15493	OG0008822	fly	FBgn0040336	Seipin	Seipin					
6642	12900	15497	OG0027314	fly	FBgn0085342		CG34313					
6651	12909	15506	OG0009335	fly	FBgn0002643	mastermind	mam					
6656	12914	15511	OG0008848	fly	FBgn0028707	Methyltransferase 2	Mt2					
6657	12915	15512	OG0008849	fly	FBgn0035577		CG13708					
6660	12919	15516	OG0008853	fly	FBgn0038043		CG17202					
6661	12920	15517	OG0008854	fly	FBgn0035245	gamma-glutamyl carboxylase	GC					
6666	12927	15524	OG0008868	fly	FBgn0036735	Enhancer of decapping 3	Edc3					
6669	12931	15529	OG0008875	fly	FBgn0052085		CG32085					
6676	12939	15537	OG0008881	fly	FBgn0039259	ER membrane protein complex subunit 6	EMC6					
6684	12949	15547	OG0008901	fly	FBgn0030323	Valette	Vlet					
6686	12951	15549	OG0000696	fly	FBgn0033998	relative of woc	row	OTHER DNA BINDING DOMAIN TRANSCRIPTION FACTORS	row	relative of woc		(Pfreundt et al., 2010)
6689	12954	15552	OG0008904	fly	FBgn0031455	SNAP associated protein	Snapin					
6695	12961	15559	OG0008926	fly	FBgn0035109		CG13876					
6697	12963	15561	OG0008931	fly	FBgn0083946	lost boys	lobo					
6701	12967	15565	OG0008938	fly	FBgn0032642		CG5110					
6704	12971	15569	OG0008942	fly	FBgn0031885	Menin 1	Mnn1					
6706	12973	15571	OG0006453	fly	FBgn0010329	Tyramine beta hydroxylase	Tbh					
6710	12977	15576	OG0008960	fly	FBgn0024510	discs lost	dlt					
6711	12978	15577	OG0002340	fly	FBgn0024222	I-kappaB kinase beta	IKKbeta					
6713	12980	15579	OG0008965	fly	FBgn0038319	mitochondrial ribosomal protein L9	mRpL9					
6716	12983	15582	OG0008973	fly	FBgn0027864	8-oxoguanine DNA glycosylase	Ogg1					
6721	12988	15588	OG0008986	fly	FBgn0027506	Egg-derived tyrosine phosphatase	EDTP					
6723	12990	15590	OG0003435	fly	FBgn0010328	without children	woc	OTHER DNA BINDING DOMAIN TRANSCRIPTION FACTORS	woc	without children		(Pfreundt et al., 2010)
6724	12991	15591	OG0028232	fly	FBgn0034504		CG8929					
6727	12995	15595	OG0009002	fly	FBgn0050105		CG30105					
6728	12996	15596	OG0009004	fly	FBgn0029878	Protein interacting with APP tail-1	Pat1					
6734	13002	15602	OG0009019	fly	FBgn0036236		CG6931					
6742	13011	15611	OG0009036	fly	FBgn0032189	RPA-interacting protein alpha	Ripalpha					
6743	13012	15612	OG0009038	fly	FBgn0038248		CG7886					
6745	13014	15614	OG0009043	fly	FBgn0037822		CG14683					
6747	13016	15616	OG0009050	fly	FBgn0032870		CG2608					
6754	13023	15623	OG0010439	fly	FBgn0034248		CG14483					
6761	13030	15630	OG0009084	fly	FBgn0034447		CG7744					
6762	13031	15631	OG0009087	fly	FBgn0032101		CG9586					
6772	13042	15642	OG0007776	fly	FBgn0033769		CG8768					
6773	13043	15643	OG0009116	fly	FBgn0035164		CG13901					
6777	13047	15647	OG0009126	fly	FBgn0261802		CG42748					
6779	13049	15649	OG0026228	fly	FBgn0039907	legless	lgs					
6780	13050	15650	OG0009133	fly	FBgn0052676	stuxnet	stx					
6781	13051	15651	OG0009134	fly	FBgn0023520		CG3857					
6785	13055	15655	OG0009151	fly	FBgn0037556		CG9636					
6787	13057	15657	OG0009159	fly	FBgn0032136	Apolipoprotein lipid transfer particle	Apoltp					
6787	13057	15657	OG0009159	fly	FBgn0087002	apolipophorin	apolpp					
6788	13058	15658	OG0009160	fly	FBgn0005355	Suppressor of fused	Su(fu)					
6790	13060	15660	OG0006531	fly	FBgn0029912		CG4557					
6798	13069	15669	OG0009190	fly	FBgn0003961	Urate oxidase	Uro					
6810	13081	15681	OG0009211	fly	FBgn0000658	four-jointed	fj					
6811	13082	15682	OG0004463	fly	FBgn0259876	Chromosome associated protein G	Cap-G					
6814	13085	15685	OG0009222	fly	FBgn0026737		CG6171					
6815	13086	15686	OG0009223	fly	FBgn0002552	lines	lin					
6829	13102	15702	OG0009256	fly	FBgn0033208	mitochondrial ribosomal protein L52	mRpL52					
6831	13104	15704	OG0009258	fly	FBgn0040754		CG17059					
6833	13106	15706	OG0007923	fly	FBgn0021895	yantar	ytr					
6834	13107	15707	OG0009264	fly	FBgn0035444		CG12012					
6836	13109	15709	OG0004502	fly	FBgn0039663		CG2321					
6842	13115	15715	OG0009293	fly	FBgn0259727		CG42381					
6843	13116	15716	OG0009297	fly	FBgn0051908		CG31908					
6849	13124	15725	OG0009315	fly	FBgn0038673		CG14286					
6850	13125	15726	OG0009316	fly	FBgn0035540	Syntaxin 17	Syx17					
6851	13126	15727	OG0009317	fly	FBgn0038854		CG7044					
6852	13127	15728	OG0009321	fly	FBgn0050010		CG30010					
6853	13128	15729	OG0009326	fly	FBgn0262987		CG43295					
6859	13134	15736	OG0009350	fly	FBgn0027785	NP15.6	NP15.6					
6862	13137	15739	OG0009358	fly	FBgn0003390	shifted	shf					
6867	13142	15745	OG0009364	fly	FBgn0011674	inscuteable	insc					
6869	13144	15747	OG0009366	fly	FBgn0021795	Translocon-associated protein delta	Tapdelta					
6875	13150	15753	OG0009378	fly	FBgn0036812	Nufip	Nufip					
6878	13154	15757	OG0009382	fly	FBgn0031052		Elys					
6884	13161	15764	OG0006768	fly	FBgn0250830		CG12547					
6886	13163	15766	OG0009403	fly	FBgn0039270	Poly-glutamine tract binding protein 1	PQBP1					
6887	13164	15767	OG0009404	fly	FBgn0085242		CG34213					
6889	13166	15769	OG0009406	fly	FBgn0034000		CG11808					
6891	13168	15771	OG0009410	fly	FBgn0030311		CG11699					
6892	13169	15772	OG0009418	fly	FBgn0036671		CG9951					
6894	13171	15774	OG0009423	fly	FBgn0010340	upstream of RpII140	140up					
6899	13176	15781	OG0002937	fly	FBgn0029756		CG3309					
6901	13178	15783	OG0009442	fly	FBgn0267824	Proline-rich Akt substrate 40 kDa	PRAS40					
6903	13180	15785	OG0009457	fly	FBgn0052441	ER membrane protein complex subunit 10	EMC10					
6904	13181	15786	OG0009458	fly	FBgn0050051	Transmembrane protein 18	Tmem18					
6913	13190	15797	OG0009476	fly	FBgn0053129		CG33129					
6920	13197	15804	OG0009515	fly	FBgn0039209	Repressed by TOR	REPTOR	BASIC LEUCINE ZIPPER TRANSCRIPTION FACTORS	REPTOR	Repressed by TOR		(Fassler et al., 2002)
6922	13200	15807	OG0009518	fly	FBgn0032202	REPTOR-binding partner	REPTOR-BP	BASIC LEUCINE ZIPPER TRANSCRIPTION FACTORS	REPTOR-BP	REPTOR-binding partner		(Pfreundt et al., 2010, Fassler et al., 2002)
6931	13209	15816	OG0009550	fly	FBgn0052176		CG32176					
6933	13211	15818	OG0009556	fly	FBgn0050381	Phosphatidylinositol glycan anchor biosynthesis class X	PIG-X					
6936	13214	15821	OG0009559	fly	FBgn0053506		CG33506					
6938	13216	15824	OG0028019	fly	FBgn0260392		CG42518					
6942	13220	15828	OG0009586	fly	FBgn0030892		CG7206					
6947	13226	15834	OG0009598	fly	FBgn0053774		CG33774					
6948	13227	15835	OG0009600	fly	FBgn0036192	Pallidin	Pldn					
6956	13236	15844	OG0009625	fly	FBgn0010309	pigeon	pigeon					
6965	13247	15855	OG0009662	fly	FBgn0001259	inturned	in					
6977	13262	15870	OG0016963	fly	FBgn0034578		CG15653					
6977	13262	15870	OG0016963	fly	FBgn0051913		CG31913					
6979	13264	15872	OG0009699	fly	FBgn0029879	Anaphase Promoting Complex subunit 7	APC7					
6984	13270	15878	OG0002680	fly	FBgn0263005		CG43313					
6985	13271	15879	OG0004877	fly	FBgn0052344		CG32344					
6988	13276	15885	OG0001726	fly	FBgn0000179	bifid	bi	T-BOX TRANSCRIPTION FACTORS	bi	bifid	omb, optomotor-blind, optomotor blind, Qd, l(1)omb	(Pflugfelder et al., 2017, Prpic et al., 2003, Reim et al., 2003)
6991	13281	15891	OG0002843	fly	FBgn0031374	WD repeat domain 62	Wdr62					
6994	13285	15896	OG0001766	fly	FBgn0266452	CTP synthase	CTPsyn					
6995	13286	15897	OG0005186	fly	FBgn0001341	MYB binding protein 1a	Mybbp1A					
6998	13290	15901	OG0009779	fly	FBgn0027795		CG14785					
6998	13290	15901	OG0009779	fly	FBgn0029660		CG10801					
6998	13290	15901	OG0009779	fly	FBgn0029703		CG12692					
6998	13290	15901	OG0009779	fly	FBgn0030684		CG8260					
6998	13290	15901	OG0009779	fly	FBgn0035380		CG9970					
6999	13292	15903	OG0000139	fly	FBgn0028935		CG7653					
6999	13292	15903	OG0000139	fly	FBgn0030222		CG9806					
6999	13292	15903	OG0000139	fly	FBgn0030223		CG2111					
6999	13292	15903	OG0000139	fly	FBgn0036186		CG6071					
6999	13292	15903	OG0000139	fly	FBgn0039656		CG11951					
6999	13292	15903	OG0000139	fly	FBgn0046253		CG3502					
6999	13292	15903	OG0000139	fly	FBgn0051445		CG31445					
6999	13292	15903	OG0000139	fly	FBgn0263236	SP1029	SP1029					
7000	13293	15904	OG0009724	fly	FBgn0032116	Multicopper oxidase 1	Mco1					
7000	13293	15904	OG0009724	fly	FBgn0039387	Multicopper oxidase 3	Mco3					
7000	13293	15904	OG0009724	fly	FBgn0052557	Multicopper oxidase 4	Mco4					
7000	13293	15904	OG0009724	fly	FBgn0286203	straw	stw					
7001	13295	15906	OG0000341	fly	FBgn0010549	lethal (2) 03659	l(2)03659					
7001	13295	15906	OG0000341	fly	FBgn0032026		CG7627					
7001	13295	15906	OG0000341	fly	FBgn0032908		CG9270					
7001	13295	15906	OG0000341	fly	FBgn0038740		CG4562					
7001	13295	15906	OG0000341	fly	FBgn0039207		CG5789					
7001	13295	15906	OG0000341	fly	FBgn0051792		CG31792					
7001	13295	15906	OG0000341	fly	FBgn0051793		CG31793					
7001	13295	15906	OG0000341	fly	FBgn0263316	Multidrug resistance protein 4	Mrp4					
7002	13296	15907	OG0009785	fly	FBgn0027578	Neprilysin-like 21	Nepl21					
7002	13296	15907	OG0009785	fly	FBgn0039022	Neprilysin-like 13	Nepl13					
7002	13296	15907	OG0009785	fly	FBgn0039023	Neprilysin-like 14	Nepl14					
7002	13296	15907	OG0009785	fly	FBgn0039024	Neprilysin-like 15	Nepl15					
7002	13296	15907	OG0009785	fly	FBgn0039609	Neprilysin-like 17	Nepl17					
7002	13296	15907	OG0009785	fly	FBgn0039611	Neprilysin-like 18	Nepl18					
7002	13296	15907	OG0009785	fly	FBgn0039612	Neprilysin-like 19	Nepl19					
7002	13296	15907	OG0009785	fly	FBgn0039613	Neprilysin-like 20	Nepl20					
7003	13297	15908	OG0009772	fly	FBgn0033490		CG12917					
7003	13297	15908	OG0009772	fly	FBgn0039592		CG14062					
7003	13297	15908	OG0009772	fly	FBgn0039593	Stress induced DNase	Sid					
7003	13297	15908	OG0009772	fly	FBgn0053346		CG33346					
7003	13298	15909	OG0009772	fly	FBgn0036321		CG14120					
7003	13298	15909	OG0009772	fly	FBgn0036323		CG14118					
7003	13298	15909	OG0009772	fly	FBgn0036831		CG6839					
7003	13298	15909	OG0009772	fly	FBgn0036833		CG3819					
7009	13304	15915	OG0009743	fly	FBgn0031403		CG15387					
7013	13311	15924	OG0009705	fly	FBgn0038309	Ammonium transporter	Amt					
7028	13339	15954	OG0009730	fly	FBgn0034360		CG10927					
7031	13343	15958	OG0009732	fly	FBgn0052163		CG32163					
7034	13347	15963	OG0009780	fly	FBgn0019643	Arylalkylamine N-acetyltransferase 1	AANAT1					
7034	13347	15963	OG0009780	fly	FBgn0029813	Agmatine N-acetyltransferase	AgmNAT					
7034	13347	15963	OG0009780	fly	FBgn0031791	Arylalkylamine N-acetyltransferase-like 2	AANATL2					
7034	13347	15963	OG0009780	fly	FBgn0032839	Arylalkylamine N-acetyltransferase-like 3	AANATL3					
7034	13347	15963	OG0009780	fly	FBgn0034426	Arylalkylamine N-acetyltransferase-like 5	AANATL5					
7034	13347	15963	OG0009780	fly	FBgn0034428	Arylalkylamine N-acetyltransferase-like 6	AANATL6					
7034	13347	15963	OG0009780	fly	FBgn0034429	Arylalkylamine N-acetyltransferase-like 4	AANATL4					
7034	13347	15963	OG0009780	fly	FBgn0040376	Arylalkylamine N-acetyltransferase-like 7	AANATL7					
7041	13355	15971	OG0009773	fly	FBgn0001174	halo	halo					
7041	13355	15971	OG0009773	fly	FBgn0035563		CG13716					
7041	13355	15971	OG0009773	fly	FBgn0035569		CG15876					
7041	13355	15971	OG0009773	fly	FBgn0035570		CG13712					
7041	13355	15971	OG0009773	fly	FBgn0035572		CG13711					
7041	13355	15971	OG0009773	fly	FBgn0036349	SoxNeuro Co-Factor	SNCF					
7041	13355	15971	OG0009773	fly	FBgn0042199		CG13713					
7041	13355	15971	OG0009773	fly	FBgn0085295		CG34266					
7042	13356	15972	OG0009778	fly	FBgn0033076		CG15233					
7042	13356	15972	OG0009778	fly	FBgn0051128		CG31128					
7042	13356	15972	OG0009778	fly	FBgn0052219		CG32219					
7042	13356	15972	OG0009778	fly	FBgn0053710		CG33710					
7042	13356	15972	OG0009778	fly	FBgn0085287		CG34258					
7042	13356	15972	OG0009778	fly	FBgn0264472		CG43880					
7042	13357	15973	OG0009778	fly	FBgn0262891		CG43246					
7042	13357	15973	OG0009778	fly	FBgn0264540		CG43919					
7043	13358	15974	OG0009783	fly	FBgn0033650		CG13193					
7043	13358	15974	OG0009783	fly	FBgn0053766		CG33766					
7043	13358	15974	OG0009783	fly	FBgn0053767		CG33767					
7043	13358	15974	OG0009783	fly	FBgn0053768		CG33768					
7043	13358	15974	OG0009783	fly	FBgn0053769		CG33769					
7043	13358	15974	OG0009783	fly	FBgn0053770		CG33770					
7043	13358	15974	OG0009783	fly	FBgn0053771		CG33771					
7043	13358	15974	OG0009783	fly	FBgn0053772		CG33772					
7044	13359	15975	OG0009784	fly	FBgn0003747	Gustatory receptor 5a	Gr5a					
7044	13359	15975	OG0009784	fly	FBgn0035167	Gustatory receptor 61a	Gr61a					
7044	13359	15975	OG0009784	fly	FBgn0045476	Gustatory receptor 64e	Gr64e					
7044	13359	15975	OG0009784	fly	FBgn0045479	Gustatory receptor 64a	Gr64a					
7044	13359	15975	OG0009784	fly	FBgn0052255	Gustatory receptor 64f	Gr64f					
7044	13359	15976	OG0009784	fly	FBgn0035486	Gustatory receptor 64d	Gr64d					
7044	13359	15976	OG0009784	fly	FBgn0045477	Gustatory receptor 64c	Gr64c					
7044	13359	15976	OG0009784	fly	FBgn0045478	Gustatory receptor 64b	Gr64b					
7045	13360	15977	OG0009786	fly	FBgn0029795		CG15773					
7045	13360	15977	OG0009786	fly	FBgn0030040		CG15347					
7045	13360	15977	OG0009786	fly	FBgn0032733		CG15170					
7045	13360	15977	OG0009786	fly	FBgn0034662		CG13492					
7045	13360	15977	OG0009786	fly	FBgn0046302		CG10650					
7045	13361	15978	OG0009786	fly	FBgn0034663		CG4363					
7045	13361	15978	OG0009786	fly	FBgn0034664		CG4377					
7045	13361	15978	OG0009786	fly	FBgn0054040		CG34040					
7066	13385	16002	OG0027019	fly	FBgn0021742	C901	C901					
7076	13397	16014	OG0000158	fly	FBgn0265187	Fatty acid transport protein 2	Fatp2					
7085	13408	16025	OG0016789	fly	FBgn0261514	Nimrod A	NimA					
7119	13442	16059	OG0009846	fly	FBgn0023090	defective transmitter release	dtr					
7121	13444	16061	OG0025630	fly	FBgn0025355	Suppressor of Under-Replication	SuUR					
7136	13461	16078	OG0006647	fly	FBgn0035724		CG10064					
7174	13501	16119	OG0010039	fly	FBgn0037554	DNA polymerase iota	DNApol-iota					
7184	13513	16131	OG0025858	fly	FBgn0085440	Leucine-rich repeat-containing G protein-coupled receptor 4	Lgr4					
7232	13566	16184	OG0006462	fly	FBgn0262582	capicua	cic	HIGH MOBILITY GROUP BOX TRANSCRIPTION FACTORS	cic	capicua	fettucine, fet, E(Dl)D49	(Pfreundt et al., 2010)
7250	13585	16203	OG0002826	fly	FBgn0037703	JmjC domain-containing histone demethylase 2	JHDM2					
7264	13600	16219	OG0006294	fly	FBgn0029105	alpha-catenin related	alpha-Catr					
7295	13633	16253	OG0010007	fly	FBgn0032431		CG5435					
7303	13641	16261	OG0006181	fly	FBgn0052529	Histone gene-specific Epigenetic Repressor in late S phase	Hers					
7308	13646	16266	OG0010019	fly	FBgn0052813		CG32813					
7315	13653	16273	OG0003669	fly	FBgn0032848	nessun dorma	nesd					
7316	13654	16274	OG0011878	fly	FBgn0036909	Coiled-coil domain-containing 58	Ccdc58					
7317	13655	16275	OG0003124	fly	FBgn0261710	no circadian temperature entrainment	nocte					
7323	13661	16281	OG0002512	fly	FBgn0086694	Bre1	Bre1					
7329	13668	16288	OG0012885	fly	FBgn0031547	Scavenger receptor class C, type IV	Sr-CIV					
7338	13678	16298	OG0010070	fly	FBgn0033677		CG8321					
7342	13682	16302	OG0010077	fly	FBgn0030559		CG13404					
7352	13692	16312	OG0007610	fly	FBgn0003292	rotated abdomen	rt					
7353	13693	16313	OG0010405	fly	FBgn0033337		CG8272					
7353	13693	16313	OG0010405	fly	FBgn0038202		CG12402					
7361	13701	16321	OG0003056	fly	FBgn0283651		CG46301					
7363	13703	16323	OG0013602	fly	FBgn0035372		CG12093					
7367	13708	16328	OG0003486	fly	FBgn0033738	Deubiquitinating apoptotic inhibitor	DUBAI					
7401	13743	16363	OG0010189	fly	FBgn0053977		CG33977					
7485	13836	16458	OG0010382	fly	FBgn0037134		CG7407					
7487	13838	16460	OG0010710	fly	FBgn0030217		CG2124					
7512	13864	16487	OG0010468	fly	FBgn0034069		CG8401					
7513	13865	16488	OG0010471	fly	FBgn0030716		CG9170					
7521	13874	16497	OG0003127	fly	FBgn0259818		CG42399					
7530	13884	16507	OG0010536	fly	FBgn0066304	Rpp20	Rpp20					
7588	13944	16568	OG0010708	fly	FBgn0039767		CG2218					
7601	13957	16581	OG0010759	fly	FBgn0016034	maelstrom	mael					
7618	13976	16602	OG0010823	fly	FBgn0030457		CG12096					
7622	13980	16606	OG0010843	fly	FBgn0001084	fuzzy	fy					
7642	14002	16628	OG0008194	fly	FBgn0039009		CG13842					
7651	14012	16638	OG0010960	fly	FBgn0266438	Phosphatidylinositol glycan anchor biosynthesis class Z	PIG-Z					
7695	14057	16684	OG0002920	fly	FBgn0040505	Anaplastic lymphoma kinase	Alk					
7696	14058	16685	OG0001814	fly	FBgn0038376	Heavy metal tolerance factor 1	Hmt-1					
7697	14059	16686	OG0025669	fly	FBgn0039431	plum	plum					
7700	14062	16689	OG0004379	fly	FBgn0035802	Puratrophin-1-like	Pura					
7701	14063	16690	OG0007292	fly	FBgn0050421	Ubiquitin specific protease 15/31	Usp15-31					
7703	14065	16692	OG0004853	fly	FBgn0033924		CG8613					
7705	14067	16694	OG0006517	fly	FBgn0053172		CG33172					
7708	14070	16697	OG0005137	fly	FBgn0034380	Vacuolar protein sorting 51	Vps51					
7717	14083	16710	OG0002677	fly	FBgn0034110	Autophagy-related 9	Atg9					
